,mean,std,min,Q1,median,Q3,max,date
74,0.0981820598244667,1.0736414194107056,0.0,0.0,0.0,0.0,78.44831848144531,200101040200
75,0.18963757157325745,1.8006013631820679,0.0,0.0,0.0,0.0,102.9694595336914,200101040300
76,0.053743891417980194,0.7102217078208923,0.0,0.0,0.0,0.0,51.61293411254883,200101040400
77,0.11998097598552704,1.2830365896224976,0.0,0.0,0.0,0.0,97.77701568603516,200101040500
78,0.08303499221801758,0.923116147518158,0.0,0.0,0.0,0.0,59.24146270751953,200101040600
79,0.21600089967250824,2.0221498012542725,0.0,0.0,0.0,0.0,102.45341491699219,200101040700
80,0.03925825282931328,0.5744455456733704,0.0,0.0,0.0,0.0,56.119754791259766,200101040800
81,0.21476386487483978,1.9071261882781982,0.0,0.0,0.0,0.0,98.55652618408203,200101040900
82,0.09226290881633759,1.0655019283294678,0.0,0.0,0.0,0.0,79.77336883544922,200101041000
83,0.015012068673968315,0.2047513872385025,0.0,0.0,0.0,0.0,34.13633728027344,200101041100
84,0.020232316106557846,0.23682355880737305,0.0,0.0,0.0,0.0,24.7593994140625,200101041200
85,0.01696924865245819,0.20797598361968994,0.0,0.0,0.0,0.0,24.986255645751953,200101041300
86,0.01675662025809288,0.19358275830745697,0.0,0.0,0.0,0.0,22.47785186767578,200101041400
87,0.028080135583877563,0.4117848873138428,0.0,0.0,0.0,0.0,46.444698333740234,200101041500
88,0.014704884961247444,0.17634069919586182,0.0,0.0,0.0,0.0,22.1834774017334,200101041600
89,0.14281144738197327,1.4944719076156616,0.0,0.0,0.0,0.0,96.78734588623047,200101041700
90,0.048788316547870636,0.7982973456382751,0.0,0.0,0.0,0.0,75.13385009765625,200101041800
91,0.016808098182082176,0.2241903394460678,0.0,0.0,0.0,0.0,26.724576950073242,200101041900
92,0.035631872713565826,0.5667921900749207,0.0,0.0,0.0,0.0,57.29924774169922,200101042000
93,0.0677865669131279,0.8448683023452759,0.0,0.0,0.0,0.0,76.13687896728516,200101042100
94,0.07815089821815491,1.0931546688079834,0.0,0.0,0.0,0.0,82.93241882324219,200101042200
95,0.06382275372743607,0.9643906950950623,0.0,0.0,0.0,0.0,73.84487915039062,200101042300
96,0.025059720501303673,0.403341144323349,0.0,0.0,0.0,0.0,47.81817626953125,200101050000
97,0.10544950515031815,1.1498438119888306,0.0,0.0,0.0,0.0,75.0466079711914,200101050100
98,0.17878375947475433,1.706203818321228,0.0,0.0,0.0,0.0,86.8724136352539,200101050200
99,0.21706390380859375,1.9796510934829712,0.0,0.0,0.0,0.0,114.17643737792969,200101050300
100,0.2195972055196762,1.945436954498291,0.0,0.0,0.0,0.0,87.6748275756836,200101050400
101,0.03328584134578705,0.48340749740600586,0.0,0.0,0.0,0.0,53.78673553466797,200101050500
102,0.1783490628004074,1.776888370513916,0.0,0.0,0.0,0.0,110.24110412597656,200101050600
103,0.1944386214017868,1.75367271900177,0.0,0.0,0.0,0.0,87.82481384277344,200101050700
104,0.15779456496238708,1.53426194190979,0.0,0.0,0.0,0.0,102.42638397216797,200101050800
105,0.19864900410175323,1.8095356225967407,0.0,0.0,0.0,0.0,84.15364074707031,200101050900
106,0.04581398889422417,0.6095471978187561,0.0,0.0,0.0,0.0,53.923187255859375,200101051000
107,0.05936523526906967,0.7602461576461792,0.0,0.0,0.0,0.0,59.53300857543945,200101051100
108,0.08404727280139923,1.0623432397842407,0.0,0.0,0.0,0.0,84.31008911132812,200101051200
109,0.10864786058664322,1.1962459087371826,0.0,0.0,0.0,0.0,95.47943878173828,200101051300
110,0.22063320875167847,2.035264015197754,0.0,0.0,0.0,0.0,128.91311645507812,200101051400
111,0.09408464282751083,1.0379184484481812,0.0,0.0,0.0,0.0,68.60025024414062,200101051500
112,0.042177677154541016,0.7102789878845215,0.0,0.0,0.0,0.0,65.93559265136719,200101051600
113,0.017948772758245468,0.204215407371521,0.0,0.0,0.0,0.0,27.646577835083008,200101051700
114,0.015291144140064716,0.18815040588378906,0.0,0.0,0.0,0.0,34.27503967285156,200101051800
115,0.07704459130764008,0.8840630650520325,0.0,0.0,0.0,0.0,61.82786178588867,200101051900
116,0.20301315188407898,1.8063225746154785,0.0,0.0,0.0,0.0,96.48295593261719,200101052000
117,0.030846841633319855,0.46692338585853577,0.0,0.0,0.0,0.0,53.54155731201172,200101052100
118,0.017368806526064873,0.21859075129032135,0.0,0.0,0.0,0.0,26.088420867919922,200101052200
119,0.01582801714539528,0.22027046978473663,0.0,0.0,0.0,0.0,35.25175094604492,200101052300
120,0.024900207296013832,0.3373516798019409,0.0,0.0,0.0,0.0,32.61478042602539,200101060000
121,0.13840411603450775,1.3993923664093018,0.0,0.0,0.0,0.0,75.96913146972656,200101060100
122,0.15909847617149353,1.616461157798767,0.0,0.0,0.0,0.0,98.6332015991211,200101060200
123,0.016735702753067017,0.21723079681396484,0.0,0.0,0.0,0.0,30.22740936279297,200101060300
124,0.014780986122786999,0.188394233584404,0.0,0.0,0.0,0.0,27.608339309692383,200101060400
125,0.1292540580034256,1.3598371744155884,0.0,0.0,0.0,0.0,83.14690399169922,200101060500
126,0.05677293613553047,0.9226317405700684,0.0,0.0,0.0,0.0,89.32048034667969,200101060600
127,0.07049182802438736,1.0243401527404785,0.0,0.0,0.0,0.0,77.33989715576172,200101060700
128,0.01962117850780487,0.2345229536294937,0.0,0.0,0.0,0.0,24.11921501159668,200101060800
129,0.020863458514213562,0.2445392608642578,0.0,0.0,0.0,0.0,26.642004013061523,200101060900
130,0.02077801525592804,0.25378671288490295,0.0,0.0,0.0,0.0,31.63815689086914,200101061000
131,0.01758035272359848,0.2124938815832138,0.0,0.0,0.0,0.0,27.670970916748047,200101061100
132,0.02111222594976425,0.260155588388443,0.0,0.0,0.0,0.0,40.43889236450195,200101061200
133,0.02110336534678936,0.2625933587551117,0.0,0.0,0.0,0.0,35.0174446105957,200101061300
134,0.02074751816689968,0.2446097880601883,0.0,0.0,0.0,0.0,37.38999557495117,200101061400
135,0.020380055531859398,0.24307945370674133,0.0,0.0,0.0,0.0,27.798171997070312,200101061500
136,0.017642362043261528,0.21474814414978027,0.0,0.0,0.0,0.0,29.944456100463867,200101061600
137,0.02065425179898739,0.2537618577480316,0.0,0.0,0.0,0.0,29.679651260375977,200101061700
138,0.0009440080029889941,0.05063760653138161,0.0,0.0,0.0,0.0,18.947988510131836,200101061800
139,0.017148133367300034,0.25673696398735046,0.0,0.0,0.0,1.3829033491674636e-06,26.801664352416992,200101061900
140,0.023716209456324577,0.3262460231781006,0.0,0.0,0.0,4.749375989376858e-06,29.33011245727539,200101062000
141,0.0015392013592645526,0.010512945242226124,0.0,0.0,5.6332060012209695e-06,0.0009179236367344856,3.7178006172180176,200101062100
142,0.02588784322142601,0.36265572905540466,0.0,0.0,0.0,3.024511443072697e-06,29.280813217163086,200101062200
143,0.012256811372935772,0.013826428912580013,0.0,0.0060720560140907764,0.012611988466233015,0.01765217026695609,4.332699298858643,200101062300
144,6.528812082251534e-05,0.0015374022768810391,0.0,0.0,0.0,0.0,0.20517896115779877,200101070000
145,0.033135175704956055,0.047541793435811996,0.0,0.02805585227906704,0.035748448222875595,0.04179576225578785,8.509834289550781,200101070100
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200101070200
147,0.01974133960902691,0.02744671329855919,0.0,0.01407420402392745,0.021073308773338795,0.026445961091667414,7.211423397064209,200101070300
148,0.00776510639116168,0.007834418676793575,0.0,0.0016397450235672295,0.007161508779972792,0.01187411998398602,2.9818506240844727,200101070400
149,0.025522908195853233,0.3614819049835205,0.0,0.0,0.0,3.2033442209922214e-07,45.317012786865234,200101070500
150,0.0008655145647935569,0.012876101769506931,0.0,0.0,0.0,1.4626469692302635e-05,2.576789379119873,200101070600
151,0.019562622532248497,0.2850542664527893,0.0,0.0,0.0,2.557855680151988e-06,28.251455307006836,200101070700
152,0.005671296734362841,0.16255557537078857,0.0,0.0,0.0,6.366067561991429e-09,29.006698608398438,200101070800
153,0.00487531116232276,0.006564021110534668,0.0,4.5586097257910296e-05,0.003327616723254323,0.007726130774244666,1.156904697418213,200101070900
154,0.003609084291383624,0.11926668137311935,0.0,0.0,0.0,0.0,25.027141571044922,200101071000
155,0.002848593518137932,0.0063171060755848885,0.0,1.2295559459474248e-08,0.000521605194080621,0.004122064216062427,0.8058703541755676,200101071100
156,0.002465924946591258,0.10623825341463089,0.0,0.0,0.0,0.0,35.78750228881836,200101071200
157,0.06478992849588394,0.0897713229060173,0.0,0.0526844123378396,0.06885306909680367,0.08234874159097672,20.945430755615234,200101071300
158,0.006818342488259077,0.17842531204223633,0.0,0.0,0.0,6.771087335266657e-08,31.9785099029541,200101071400
159,0.01550503820180893,0.027212996035814285,0.0,0.00011064325735787861,0.007238774327561259,0.024180471431463957,8.299615859985352,200101071500
160,0.0244895089417696,0.3338114321231842,0.0,0.0,0.0,4.3489334302648786e-06,33.27936553955078,200101071600
161,0.02824077568948269,0.3860718309879303,0.0,0.0,0.0,9.926253881076263e-07,37.06112289428711,200101071700
162,0.08143539726734161,0.11162879317998886,0.0,0.03398061916232109,0.07807726040482521,0.1187341921031475,20.048931121826172,200101071800
163,0.009263251908123493,0.18243719637393951,0.0,0.0,0.0,2.3784782854363584e-07,29.672590255737305,200101071900
164,0.0008488125167787075,0.03289060667157173,0.0,0.0,0.0,6.1897414971312514e-09,9.564051628112793,200101072000
165,0.004699330311268568,0.1427718698978424,0.0,0.0,0.0,0.0,31.87352180480957,200101072100
166,0.021708613261580467,0.2913900315761566,0.0,0.0,0.0,4.00098201680521e-06,29.30801773071289,200101072200
167,0.013353727757930756,0.21816447377204895,0.0,0.0,0.0,6.204765412576307e-07,28.010478973388672,200101072300
168,0.0014488041633740067,0.06488419324159622,0.0,0.0,0.0,0.0,20.01615333557129,200101080000
169,0.02706163376569748,0.3495471477508545,0.0,0.0,0.0,1.8830570240879752e-06,29.712854385375977,200101080100
170,0.0011336584575474262,0.04806473106145859,0.0,0.0,0.0,0.0,11.285726547241211,200101080200
171,0.02442549169063568,0.34229952096939087,0.0,0.0,0.0,4.660673312173458e-06,34.059940338134766,200101080300
172,0.019389452412724495,0.2777087092399597,0.0,0.0,0.0,1.8817516718172556e-06,26.836923599243164,200101080400
173,0.011392751708626747,0.20953288674354553,0.0,0.0,0.0,3.92148152172922e-07,32.19425964355469,200101080500
174,0.025178588926792145,0.37846702337265015,0.0,0.0,0.0,1.6198402974509918e-07,41.120635986328125,200101080600
175,0.09243559092283249,0.1251227706670761,0.0,0.06127734389156103,0.09270719811320305,0.12204470299184322,23.12476921081543,200101080700
176,0.025563830509781837,0.3663133680820465,0.0,0.0,0.0,3.7026268842055288e-06,36.14130783081055,200101080800
177,0.0021128279622644186,0.010098211467266083,0.0,0.0,6.069797200325411e-05,0.0023895316408015788,3.9951701164245605,200101080900
178,0.043896716088056564,0.0667043998837471,0.0,0.007197475642897189,0.034824635833501816,0.06820814870297909,15.230813026428223,200101081000
179,0.004959218204021454,0.146930992603302,0.0,0.0,0.0,2.3536734627266354e-11,32.83766174316406,200101081100
180,0.025443056598305702,0.045920707285404205,0.0,0.01994928903877735,0.027260885573923588,0.03284686803817749,11.33112907409668,200101081200
181,0.00803154893219471,0.1786566525697708,0.0,0.0,0.0,1.3708093504760654e-07,26.878929138183594,200101081300
182,0.005850096698850393,0.1698082536458969,0.0,0.0,0.0,2.559703382587486e-08,30.10405731201172,200101081400
183,0.0042276401072740555,0.1442844718694687,0.0,0.0,0.0,0.0,48.83123016357422,200101081500
184,0.028234543278813362,0.3848108649253845,0.0,0.0,0.0,2.3621010427632427e-06,29.612707138061523,200101081600
185,0.0037712561897933483,0.006212854757905006,0.0,4.034158337162808e-06,0.0017188393976539373,0.005900678224861622,0.9217654466629028,200101081700
186,0.0008430635207332671,0.04480598866939545,0.0,0.0,0.0,0.0,15.89154052734375,200101081800
187,0.020590323954820633,0.29143577814102173,0.0,0.0,0.0,3.294822363386629e-06,30.054553985595703,200101081900
188,0.046059586107730865,0.07912814617156982,0.0,0.03972061723470688,0.04965168423950672,0.05748862121254206,20.687166213989258,200101082000
189,0.01550979632884264,0.24697497487068176,0.0,0.0,0.0,9.652675601046212e-07,27.736051559448242,200101082100
190,0.0015340407844632864,0.004766607191413641,0.0,2.4362453786112848e-12,2.4372792495341855e-06,0.0008807083067949861,0.8420102000236511,200101082200
191,0.023722320795059204,0.32313409447669983,0.0,0.0,0.0,4.542620445135981e-06,30.016796112060547,200101082300
192,0.0009339204989373684,0.04057556763291359,0.0,0.0,0.0,8.667445143828445e-07,14.057612419128418,200101090000
193,0.0029704198241233826,0.11731962114572525,0.0,0.0,0.0,0.0,37.2698860168457,200101090100
194,0.026929793879389763,0.37157347798347473,0.0,0.0,0.0,5.991049363274215e-07,36.31330871582031,200101090200
195,1.3280844541441184e-05,0.00036794960033148527,0.0,0.0,0.0,0.0,0.046958331018686295,200101090300
196,0.001158547238446772,0.014316410757601261,0.0,0.0,7.130000412303161e-08,0.00014440094673773274,3.5903160572052,200101090400
197,0.009744908660650253,0.00958540104329586,0.0,0.003568136948160827,0.009558782447129488,0.014518235111609101,3.9015705585479736,200101090500
198,0.001690200180746615,0.07850789278745651,0.0,0.0,0.0,0.0,19.206340789794922,200101090600
199,0.015512566082179546,0.02111407183110714,0.0,0.009548038709908724,0.016349459998309612,0.02149901445955038,8.472091674804688,200101090700
200,0.028325840830802917,0.38126859068870544,0.0,0.0,0.0,1.4178422418353875e-06,31.722667694091797,200101090800
201,0.006177165545523167,0.006652631796896458,0.0,0.000413782152463682,0.0051380309741944075,0.009675668552517891,0.6511308550834656,200101090900
202,0.02483101189136505,0.36126425862312317,0.0,0.0,0.0,7.684774772087621e-08,36.2957878112793,200101091000
203,0.0352456197142601,0.5795868635177612,0.0,0.0,0.0,0.0,65.19231414794922,200101091100
204,0.04053865000605583,0.7053186893463135,0.0,0.0,0.0,0.0,74.74112701416016,200101091200
205,0.029810484498739243,0.47465190291404724,0.0,0.0,0.0,0.0,55.09415817260742,200101091300
206,0.05323316529393196,0.8485049605369568,0.0,0.0,0.0,0.0,85.81796264648438,200101091400
207,0.04963187500834465,0.8194586634635925,0.0,0.0,0.0,0.0,74.68882751464844,200101091500
208,0.030724188312888145,0.47143667936325073,0.0,0.0,0.0,0.0,50.078983306884766,200101091600
209,0.02741406299173832,0.41550883650779724,0.0,0.0,0.0,7.672617430287687e-09,52.45342254638672,200101091700
210,0.08634389191865921,1.2600451707839966,0.0,0.0,0.0,0.0,90.62564086914062,200101091800
211,0.06419575214385986,1.0594247579574585,0.0,0.0,0.0,0.0,92.17424774169922,200101091900
212,0.10562187433242798,1.5687934160232544,0.0,0.0,0.0,0.0,100.46002197265625,200101092000
213,0.027940884232521057,0.4208998680114746,0.0,0.0,0.0,0.0,41.05450439453125,200101092100
214,0.10914571583271027,1.369245171546936,0.0,0.0,0.0,0.0,82.1174087524414,200101092200
215,0.10586542636156082,1.420199990272522,0.0,0.0,0.0,0.0,108.86174774169922,200101092300
216,0.03131584823131561,0.5000895261764526,0.0,0.0,0.0,0.0,51.07939147949219,200101100000
217,0.1116594523191452,1.5119709968566895,0.0,0.0,0.0,0.0,113.09283447265625,200101100100
218,0.11434990167617798,1.46237313747406,0.0,0.0,0.0,0.0,85.3818359375,200101100200
219,0.07856231927871704,1.2772575616836548,0.0,0.0,0.0,0.0,92.71794128417969,200101100300
220,0.08707182854413986,1.1311378479003906,0.0,0.0,0.0,0.0,80.75879669189453,200101100400
221,0.10918907821178436,1.4555466175079346,0.0,0.0,0.0,0.0,82.08470916748047,200101100500
222,0.02894270047545433,0.4342484176158905,0.0,0.0,0.0,0.0,58.02616500854492,200101100600
223,0.07798958569765091,1.0396642684936523,0.0,0.0,0.0,0.0,80.32209777832031,200101100700
224,0.04269014298915863,0.7236375212669373,0.0,0.0,0.0,0.0,69.68634033203125,200101100800
225,0.10151407122612,1.5012904405593872,0.0,0.0,0.0,0.0,132.38253784179688,200101100900
226,0.10756118595600128,1.4371193647384644,0.0,0.0,0.0,0.0,100.32260131835938,200101101000
227,0.018070483580231667,0.2888087034225464,0.0,0.0,0.0,0.0,40.029239654541016,200101101100
228,0.03720654174685478,0.5532214045524597,0.0,0.0,0.0,0.0,47.568931579589844,200101101200
229,0.020042480900883675,0.28697890043258667,0.0,0.0,0.0,0.0,35.153770446777344,200101101300
230,0.06109960004687309,0.743402898311615,0.0,0.0,0.0,0.0,49.65513610839844,200101101400
231,0.051764778792858124,0.6888687014579773,0.0,0.0,0.0,0.0,56.92427444458008,200101101500
232,0.021497681736946106,0.30603280663490295,0.0,0.0,0.0,0.0,35.1650390625,200101101600
233,0.04534510523080826,0.6944987773895264,0.0,0.0,0.0,0.0,64.18025207519531,200101101700
234,0.07136406004428864,1.1953006982803345,0.0,0.0,0.0,0.0,102.71251678466797,200101101800
235,0.025774411857128143,0.3862014412879944,0.0,0.0,0.0,3.264683989812056e-08,40.68441390991211,200101101900
236,0.0946073904633522,1.4011434316635132,0.0,0.0,0.0,0.0,96.18790435791016,200101102000
237,0.02653121016919613,0.40656206011772156,0.0,0.0,0.0,3.3191462599224675e-11,43.21764373779297,200101102100
238,0.05206088721752167,0.8700482249259949,0.0,0.0,0.0,0.0,69.94029235839844,200101102200
239,0.044210247695446014,0.7447689771652222,0.0,0.0,0.0,0.0,77.26994323730469,200101102300
240,0.10483302175998688,1.3055943250656128,0.0,0.0,0.0,0.0,106.50775146484375,200101110000
241,0.03802086040377617,0.6448327898979187,0.0,0.0,0.0,0.0,71.0101547241211,200101110100
242,0.03200891241431236,0.49960219860076904,0.0,0.0,0.0,0.0,58.238067626953125,200101110200
243,0.03303677588701248,0.5520243048667908,0.0,0.0,0.0,0.0,63.15345764160156,200101110300
244,0.1153641939163208,1.5479979515075684,0.0,0.0,0.0,0.0,113.02823638916016,200101110400
245,0.1114463359117508,1.5719552040100098,0.0,0.0,0.0,0.0,149.86648559570312,200101110500
246,0.10934843122959137,1.5393661260604858,0.0,0.0,0.0,0.0,130.82540893554688,200101110600
247,0.05861411243677139,0.9692414402961731,0.0,0.0,0.0,0.0,95.3734130859375,200101110700
248,0.028935343027114868,0.4664701521396637,0.0,0.0,0.0,0.0,65.37384033203125,200101110800
249,0.08130233734846115,1.0562474727630615,0.0,0.0,0.0,0.0,91.9674072265625,200101110900
250,0.041100598871707916,0.6700645089149475,0.0,0.0,0.0,0.0,49.57677459716797,200101111000
251,0.09558617323637009,1.309732437133789,0.0,0.0,0.0,0.0,92.7465591430664,200101111100
252,0.024270957335829735,0.35141006112098694,0.0,0.0,0.0,0.0,45.870018005371094,200101111200
253,0.0834006816148758,1.2891486883163452,0.0,0.0,0.0,0.0,93.63999938964844,200101111300
254,0.06842928379774094,0.8939623236656189,0.0,0.0,0.0,0.0,70.82518005371094,200101111400
255,0.0301602054387331,0.4794516861438751,0.0,0.0,0.0,0.0,62.1525764465332,200101111500
256,0.11523586511611938,1.4530653953552246,0.0,0.0,0.0,0.0,86.85420989990234,200101111600
257,0.10867228358983994,1.4467262029647827,0.0,0.0,0.0,0.0,86.53750610351562,200101111700
258,0.1066383570432663,1.5440843105316162,0.0,0.0,0.0,0.0,108.61377716064453,200101111800
259,0.03298346325755119,0.4835169315338135,0.0,0.0,0.0,0.0,49.911643981933594,200101111900
260,0.018530311062932014,0.29569903016090393,0.0,0.0,0.0,0.0,52.645294189453125,200101112000
261,0.056240689009428024,0.7178910374641418,0.0,0.0,0.0,0.0,68.42862701416016,200101112100
262,0.017258934676647186,0.2921016812324524,0.0,0.0,0.0,0.0,50.78946304321289,200101112200
263,0.047681260854005814,0.6713939309120178,0.0,0.0,0.0,0.0,59.80497360229492,200101112300
264,0.02082579955458641,0.2982144355773926,0.0,0.0,0.0,0.0,28.657129287719727,200101120000
265,0.04309863969683647,0.6702753901481628,0.0,0.0,0.0,0.0,80.76522827148438,200101120100
